SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,UnitPrice,OrderQuantity,TotalProductCost,TaxAmt,Freight
SO44188,2018-03-13,334,20052,10,699.10,1,413.15,55.93,17.48
SO44189,2018-03-13,322,20054,10,699.10,1,413.15,55.93,17.48
SO44190,2018-03-13,348,11061,9,3374.99,1,1898.09,270.00,84.37
SO44191,2018-03-13,310,17248,9,3578.27,1,2171.29,286.26,89.46
SO44192,2018-03-14,312,13570,8,3578.27,1,2171.29,286.26,89.46
SO44193,2018-03-14,312,28164,4,3578.27,1,2171.29,286.26,89.46
SO44194,2018-03-14,310,17064,9,3578.27,1,2171.29,286.26,89.46
SO44195,2018-03-14,313,17249,9,3578.27,1,2171.29,286.26,89.46
SO44196,2018-03-14,314,17295,9,3578.27,1,2171.29,286.26,89.46
SO44197,2018-03-15,312,28096,4,3578.27,1,2171.29,286.26,89.46
SO44198,2018-03-15,310,28150,4,3578.27,1,2171.29,286.26,89.46
SO44199,2018-03-15,313,17259,9,3578.27,1,2171.29,286.26,89.46
SO44200,2018-03-15,311,17312,9,3578.27,1,2171.29,286.26,89.46
SO44201,2018-03-16,313,12254,7,3578.27,1,2171.29,286.26,89.46
SO44202,2018-03-16,311,28159,4,3578.27,1,2171.29,286.26,89.46
SO44203,2018-03-16,312,28149,4,3578.27,1,2171.29,286.26,89.46
SO44204,2018-03-16,336,14580,4,699.10,1,413.15,55.93,17.48
SO44205,2018-03-16,312,17285,9,3578.27,1,2171.29,286.26,89.46
SO44206,2018-03-17,347,11250,10,3399.99,1,1912.15,272.00,85.00
SO44207,2018-03-17,313,28162,4,3578.27,1,2171.29,286.26,89.46
SO44208,2018-03-17,347,25879,4,3399.99,1,1912.15,272.00,85.00
SO44209,2018-03-17,311,17257,9,3578.27,1,2171.29,286.26,89.46
SO44210,2018-03-18,310,13783,10,3578.27,1,2171.29,286.26,89.46
SO44211,2018-03-18,313,28154,4,3578.27,1,2171.29,286.26,89.46
SO44212,2018-03-18,312,28170,4,3578.27,1,2171.29,286.26,89.46
SO44213,2018-03-18,310,17351,9,3578.27,1,2171.29,286.26,89.46
SO44214,2018-03-18,311,17332,9,3578.27,1,2171.29,286.26,89.46
SO44215,2018-03-19,312,28180,1,3578.27,1,2171.29,286.26,89.46
SO44216,2018-03-19,314,13560,8,3578.27,1,2171.29,286.26,89.46
SO44217,2018-03-19,310,28148,1,3578.27,1,2171.29,286.26,89.46
SO44218,2018-03-19,311,22109,6,3578.27,1,2171.29,286.26,89.46
SO44219,2018-03-19,338,14590,4,699.10,1,413.15,55.93,17.48
SO44220,2018-03-19,345,11060,9,3399.99,1,1912.15,272.00,85.00
SO44221,2018-03-19,314,17255,9,3578.27,1,2171.29,286.26,89.46
SO44222,2018-03-19,311,17258,9,3578.27,1,2171.29,286.26,89.46
SO44223,2018-03-20,310,13847,10,3578.27,1,2171.29,286.26,89.46
SO44224,2018-03-20,314,28166,4,3578.27,1,2171.29,286.26,89.46
SO44225,2018-03-21,322,20060,10,699.10,1,413.15,55.93,17.48
SO44226,2018-03-21,313,12255,7,3578.27,1,2171.29,286.26,89.46
SO44227,2018-03-21,349,28401,7,3374.99,1,1898.09,270.00,84.37
SO44228,2018-03-21,344,11333,10,3399.99,1,1912.15,272.00,85.00
SO44229,2018-03-21,344,25886,1,3399.99,1,1912.15,272.00,85.00
SO44230,2018-03-21,312,17241,9,3578.27,1,2171.29,286.26,89.46
SO44231,2018-03-21,334,17973,7,699.10,1,413.15,55.93,17.48
SO44232,2018-03-21,312,17334,9,3578.27,1,2171.29,286.26,89.46
SO44233,2018-03-22,310,13841,10,3578.27,1,2171.29,286.26,89.46
SO44234,2018-03-22,312,28184,4,3578.27,1,2171.29,286.26,89.46
SO44235,2018-03-22,313,22117,6,3578.27,1,2171.29,286.26,89.46
SO44236,2018-03-22,312,28191,1,3578.27,1,2171.29,286.26,89.46
SO44237,2018-03-22,310,17056,9,3578.27,1,2171.29,286.26,89.46
SO44238,2018-03-22,311,17079,9,3578.27,1,2171.29,286.26,89.46
SO44239,2018-03-23,311,12217,7,3578.27,1,2171.29,286.26,89.46
SO44240,2018-03-23,311,13580,8,3578.27,1,2171.29,286.26,89.46
SO44241,2018-03-23,313,28155,4,3578.27,1,2171.29,286.26,89.46
SO44242,2018-03-23,313,28163,1,3578.27,1,2171.29,286.26,89.46
SO44243,2018-03-23,312,17278,9,3578.27,1,2171.29,286.26,89.46
SO44244,2018-03-23,312,17329,9,3578.27,1,2171.29,286.26,89.46
SO44245,2018-03-23,330,25556,9,699.10,1,413.15,55.93,17.48
SO44246,2018-03-24,312,12219,7,3578.27,1,2171.29,286.26,89.46
SO44247,2018-03-24,310,17233,9,3578.27,1,2171.29,286.26,89.46
SO44248,2018-03-24,313,17240,9,3578.27,1,2171.29,286.26,89.46
SO44249,2018-03-25,313,13845,10,3578.27,1,2171.29,286.26,89.46
SO44250,2018-03-25,312,28167,4,3578.27,1,2171.29,286.26,89.46
SO44251,2018-03-25,311,28190,4,3578.27,1,2171.29,286.26,89.46
SO44252,2018-03-26,312,13777,10,3578.27,1,2171.29,286.26,89.46
SO44253,2018-03-26,310,28099,4,3578.27,1,2171.29,286.26,89.46
SO44254,2018-03-26,314,28142,1,3578.27,1,2171.29,286.26,89.46
SO44255,2018-03-26,340,14585,4,699.10,1,413.15,55.93,17.48
SO44256,2018-03-26,312,17232,9,3578.27,1,2171.29,286.26,89.46
SO44257,2018-03-27,313,12212,7,3578.27,1,2171.29,286.26,89.46
SO44258,2018-03-27,310,13579,8,3578.27,1,2171.29,286.26,89.46
SO44259,2018-03-27,312,28171,1,3578.27,1,2171.29,286.26,89.46
SO44260,2018-03-27,312,28194,1,3578.27,1,2171.29,286.26,89.46
SO44261,2018-03-27,312,22112,6,3578.27,1,2171.29,286.26,89.46
SO44262,2018-03-27,322,20149,10,699.10,1,413.15,55.93,17.48
SO44263,2018-03-27,310,17279,9,3578.27,1,2171.29,286.26,89.46
SO44264,2018-03-27,313,17286,9,3578.27,1,2171.29,286.26,89.46
SO44265,2018-03-27,320,25557,9,699.10,1,413.15,55.93,17.48
SO44266,2018-03-27,336,25559,9,699.10,1,413.15,55.93,17.48
SO44267,2018-03-28,336,19339,8,699.10,1,413.15,55.93,17.48
SO44268,2018-03-28,312,13820,10,3578.27,1,2171.29,286.26,89.46
SO44269,2018-03-29,326,14589,4,699.10,1,413.15,55.93,17.48
SO44270,2018-03-30,314,13794,10,3578.27,1,2171.29,286.26,89.46
SO44271,2018-03-30,314,13846,10,3578.27,1,2171.29,286.26,89.46
SO44272,2018-03-30,311,12256,7,3578.27,1,2171.29,286.26,89.46
SO44273,2018-03-30,311,28147,4,3578.27,1,2171.29,286.26,89.46
SO44274,2018-03-30,314,28152,4,3578.27,1,2171.29,286.26,89.46
SO44275,2018-03-30,311,17256,9,3578.27,1,2171.29,286.26,89.46
SO44276,2018-03-30,313,17277,9,3578.27,1,2171.29,286.26,89.46
SO44277,2018-03-30,311,17288,9,3578.27,1,2171.29,286.26,89.46
SO44278,2018-03-30,310,17293,9,3578.27,1,2171.29,286.26,89.46
SO44279,2018-03-30,313,17326,9,3578.27,1,2171.29,286.26,89.46
SO44320,2018-03-31,314,14429,10,3578.27,1,2171.29,286.26,89.46
SO44321,2018-03-31,311,28222,1,3578.27,1,2171.29,286.26,89.46
SO44322,2018-03-31,328,17975,7,699.10,1,413.15,55.93,17.48
SO44323,2018-03-31,344,11072,9,3399.99,1,1912.15,272.00,85.00
SO44324,2018-04-01,311,12267,7,3578.27,1,2171.29,286.26,89.46
SO44325,2018-04-01,351,11095,9,3374.99,1,1898.09,270.00,84.37
SO44326,2018-04-01,312,17728,9,3578.27,1,2171.29,286.26,89.46
SO44327,2018-04-02,314,28598,4,3578.27,1,2171.29,286.26,89.46
SO44328,2018-04-02,310,17921,9,3578.27,1,2171.29,286.26,89.46
SO44329,2018-04-02,311,17904,9,3578.27,1,2171.29,286.26,89.46
SO44330,2018-04-02,312,28199,4,3578.27,1,2171.29,286.26,89.46
SO44331,2018-04-03,311,28257,1,3578.27,1,2171.29,286.26,89.46
SO44332,2018-04-03,310,17510,9,3578.27,1,2171.29,286.26,89.46
SO44333,2018-04-04,345,11343,10,3399.99,1,1912.15,272.00,85.00
SO44334,2018-04-04,311,28273,4,3578.27,1,2171.29,286.26,89.46
SO44335,2018-04-04,324,20165,10,699.10,1,413.15,55.93,17.48
SO44336,2018-04-04,345,25895,1,3399.99,1,1912.15,272.00,85.00
SO44337,2018-04-04,351,11097,9,3374.99,1,1898.09,270.00,84.37
SO44338,2018-04-04,314,18188,9,3578.27,1,2171.29,286.26,89.46
SO44339,2018-04-04,311,18189,9,3578.27,1,2171.29,286.26,89.46
SO44340,2018-04-04,314,17354,9,3578.27,1,2171.29,286.26,89.46
SO44341,2018-04-05,348,25905,4,3374.99,1,1898.09,270.00,84.37
SO44342,2018-04-05,320,14610,1,699.10,1,413.15,55.93,17.48
SO44343,2018-04-05,314,17920,9,3578.27,1,2171.29,286.26,89.46
SO44344,2018-04-06,310,14427,10,3578.27,1,2171.29,286.26,89.46
SO44345,2018-04-06,313,28200,4,3578.27,1,2171.29,286.26,89.46
SO44346,2018-04-06,336,14602,4,699.10,1,413.15,55.93,17.48
SO44347,2018-04-06,312,17911,9,3578.27,1,2171.29,286.26,89.46
SO44348,2018-04-07,313,14159,10,3578.27,1,2171.29,286.26,89.46
SO44349,2018-04-07,311,28243,4,3578.27,1,2171.29,286.26,89.46
SO44350,2018-04-07,312,28244,4,3578.27,1,2171.29,286.26,89.46
SO44351,2018-04-07,314,28271,4,3578.27,1,2171.29,286.26,89.46
SO44352,2018-04-07,311,28297,1,3578.27,1,2171.29,286.26,89.46
SO44353,2018-04-07,326,14591,4,699.10,1,413.15,55.93,17.48
SO44354,2018-04-07,336,14603,4,699.10,1,413.15,55.93,17.48
SO44355,2018-04-07,347,11093,9,3399.99,1,1912.15,272.00,85.00
SO44356,2018-04-07,345,11099,9,3399.99,1,1912.15,272.00,85.00
SO44357,2018-04-07,310,17511,9,3578.27,1,2171.29,286.26,89.46
SO44358,2018-04-07,310,17732,9,3578.27,1,2171.29,286.26,89.46
SO44359,2018-04-08,311,14525,10,3578.27,1,2171.29,286.26,89.46
SO44360,2018-04-08,311,14158,10,3578.27,1,2171.29,286.26,89.46
SO44361,2018-04-08,310,13686,8,3578.27,1,2171.29,286.26,89.46
SO44362,2018-04-08,310,28259,4,3578.27,1,2171.29,286.26,89.46
SO44363,2018-04-08,312,28285,1,3578.27,1,2171.29,286.26,89.46
SO44364,2018-04-08,348,11092,9,3374.99,1,1898.09,270.00,84.37
SO44365,2018-04-08,313,17912,9,3578.27,1,2171.29,286.26,89.46
SO44366,2018-04-08,313,17502,9,3578.27,1,2171.29,286.26,89.46
SO44367,2018-04-08,328,25562,9,699.10,1,413.15,55.93,17.48
SO44368,2018-04-09,314,14150,10,3578.27,1,2171.29,286.26,89.46
SO44369,2018-04-09,310,28250,4,3578.27,1,2171.29,286.26,89.46
SO44370,2018-04-09,313,18193,9,3578.27,1,2171.29,286.26,89.46
SO44371,2018-04-09,311,17514,9,3578.27,1,2171.29,286.26,89.46
SO44372,2018-04-09,310,17736,9,3578.27,1,2171.29,286.26,89.46
SO44373,2018-04-10,310,13767,8,3578.27,1,2171.29,286.26,89.46
SO44374,2018-04-10,310,14157,10,3578.27,1,2171.29,286.26,89.46
SO44375,2018-04-10,310,14183,10,3578.27,1,2171.29,286.26,89.46
SO44376,2018-04-10,349,29399,8,3374.99,1,1898.09,270.00,84.37
SO44377,2018-04-10,310,28234,4,3578.27,1,2171.29,286.26,89.46
SO44378,2018-04-10,349,25903,1,3374.99,1,1898.09,270.00,84.37
SO44379,2018-04-10,351,11080,9,3374.99,1,1898.09,270.00,84.37
SO44380,2018-04-10,310,17915,9,3578.27,1,2171.29,286.26,89.46
SO44381,2018-04-11,313,14191,10,3578.27,1,2171.29,286.26,89.46
SO44382,2018-04-11,347,11341,10,3399.99,1,1912.15,272.00,85.00
SO44383,2018-04-11,310,28268,4,3578.27,1,2171.29,286.26,89.46
SO44384,2018-04-11,311,28296,4,3578.27,1,2171.29,286.26,89.46
SO44385,2018-04-11,314,28298,4,3578.27,1,2171.29,286.26,89.46
SO44386,2018-04-11,312,28587,4,3578.27,1,2171.29,286.26,89.46
SO44387,2018-04-11,351,11096,9,3374.99,1,1898.09,270.00,84.37
SO44388,2018-04-11,310,17924,9,3578.27,1,2171.29,286.26,89.46
SO44389,2018-04-11,313,17925,9,3578.27,1,2171.29,286.26,89.46
SO44390,2018-04-11,314,17353,9,3578.27,1,2171.29,286.26,89.46
SO44391,2018-04-11,313,17730,9,3578.27,1,2171.29,286.26,89.46
SO44392,2018-04-11,314,17910,9,3578.27,1,2171.29,286.26,89.46
SO44393,2018-04-12,345,29398,8,3399.99,1,1912.15,272.00,85.00
SO44394,2018-04-12,313,28246,1,3578.27,1,2171.29,286.26,89.46
SO44395,2018-04-12,314,28339,1,3578.27,1,2171.29,286.26,89.46
SO44396,2018-04-12,345,25901,4,3399.99,1,1912.15,272.00,85.00
SO44397,2018-04-12,330,14596,4,699.10,1,413.15,55.93,17.48
SO44398,2018-04-12,312,17733,9,3578.27,1,2171.29,286.26,89.46
SO44399,2018-04-13,311,28240,1,3578.27,1,2171.29,286.26,89.46
SO44400,2018-04-13,312,28588,4,3578.27,1,2171.29,286.26,89.46
SO44401,2018-04-13,312,17515,9,3578.27,1,2171.29,286.26,89.46
SO44402,2018-04-14,314,13666,8,3578.27,1,2171.29,286.26,89.46
SO44403,2018-04-14,350,19844,6,3374.99,1,1898.09,270.00,84.37
SO44404,2018-04-15,314,28221,4,3578.27,1,2171.29,286.26,89.46
SO44405,2018-04-15,310,28224,4,3578.27,1,2171.29,286.26,89.46
SO44406,2018-04-15,313,28299,4,3578.27,1,2171.29,286.26,89.46
SO44407,2018-04-15,351,11077,9,3374.99,1,1898.09,270.00,84.37
SO44408,2018-04-15,351,11103,9,3374.99,1,1898.09,270.00,84.37
SO44409,2018-04-15,320,25563,9,699.10,1,413.15,55.93,17.48
SO44410,2018-04-16,310,28223,4,3578.27,1,2171.29,286.26,89.46
SO44411,2018-04-16,312,28584,4,3578.27,1,2171.29,286.26,89.46
SO44412,2018-04-16,349,11100,9,3374.99,1,1898.09,270.00,84.37
SO44413,2018-04-17,310,13606,8,3578.27,1,2171.29,286.26,89.46
SO44414,2018-04-17,311,28340,4,3578.27,1,2171.29,286.26,89.46
SO44415,2018-04-17,312,28355,4,3578.27,1,2171.29,286.26,89.46
SO44416,2018-04-17,345,11069,9,3399.99,1,1912.15,272.00,85.00
SO44417,2018-04-17,311,17917,9,3578.27,1,2171.29,286.26,89.46
SO44418,2018-04-17,311,17919,9,3578.27,1,2171.29,286.26,89.46
SO44419,2018-04-17,310,17352,9,3578.27,1,2171.29,286.26,89.46
SO44420,2018-04-17,311,17512,9,3578.27,1,2171.29,286.26,89.46
SO44421,2018-04-18,313,13607,8,3578.27,1,2171.29,286.26,89.46
SO44422,2018-04-18,326,19353,8,699.10,1,413.15,55.93,17.48
SO44423,2018-04-18,313,28586,4,3578.27,1,2171.29,286.26,89.46
SO44424,2018-04-18,312,17916,9,3578.27,1,2171.29,286.26,89.46
SO44425,2018-04-18,311,17504,9,3578.27,1,2171.29,286.26,89.46
SO44426,2018-04-19,314,13770,8,3578.27,1,2171.29,286.26,89.46
SO44427,2018-04-19,314,14146,10,3578.27,1,2171.29,286.26,89.46
SO44428,2018-04-19,313,28362,4,3578.27,1,2171.29,286.26,89.46
SO44429,2018-04-19,314,28583,1,3578.27,1,2171.29,286.26,89.46
SO44430,2018-04-19,313,17927,9,3578.27,1,2171.29,286.26,89.46
SO44431,2018-04-19,312,17725,9,3578.27,1,2171.29,286.26,89.46
SO44432,2018-04-20,314,14165,10,3578.27,1,2171.29,286.26,89.46
SO44433,2018-04-20,312,28270,1,3578.27,1,2171.29,286.26,89.46
SO44434,2018-04-20,310,28580,4,3578.27,1,2171.29,286.26,89.46
SO44435,2018-04-21,312,28573,1,3578.27,1,2171.29,286.26,89.46
SO44436,2018-04-21,322,26630,6,699.10,1,413.15,55.93,17.48
SO44437,2018-04-21,344,11076,9,3399.99,1,1912.15,272.00,85.00
SO44438,2018-04-21,312,17909,9,3578.27,1,2171.29,286.26,89.46
SO44439,2018-04-22,310,14195,10,3578.27,1,2171.29,286.26,89.46
SO44440,2018-04-22,312,12261,7,3578.27,1,2171.29,286.26,89.46
SO44441,2018-04-22,312,22118,6,3578.27,1,2171.29,286.26,89.46
SO44442,2018-04-22,334,14599,1,699.10,1,413.15,55.93,17.48
SO44443,2018-04-22,310,17370,9,3578.27,1,2171.29,286.26,89.46
SO44444,2018-04-24,311,13697,8,3578.27,1,2171.29,286.26,89.46
SO44445,2018-04-25,314,17478,9,3578.27,1,2171.29,286.26,89.46
SO44446,2018-04-25,313,17914,9,3578.27,1,2171.29,286.26,89.46
SO44447,2018-04-26,312,12265,7,3578.27,1,2171.29,286.26,89.46
SO44448,2018-04-26,311,28264,1,3578.27,1,2171.29,286.26,89.46
SO44449,2018-04-26,312,28293,4,3578.27,1,2171.29,286.26,89.46
SO44450,2018-04-26,310,28294,4,3578.27,1,2171.29,286.26,89.46
SO44451,2018-04-26,313,28295,1,3578.27,1,2171.29,286.26,89.46
SO44452,2018-04-26,332,20164,10,699.10,1,413.15,55.93,17.48
SO44453,2018-04-26,310,17923,9,3578.27,1,2171.29,286.26,89.46
SO44454,2018-04-26,310,17926,9,3578.27,1,2171.29,286.26,89.46
SO44455,2018-04-26,312,17513,9,3578.27,1,2171.29,286.26,89.46
SO44456,2018-04-26,320,25560,9,699.10,1,413.15,55.93,17.48
SO44457,2018-04-27,311,28196,1,3578.27,1,2171.29,286.26,89.46
SO44458,2018-04-27,314,28247,1,3578.27,1,2171.29,286.26,89.46
SO44459,2018-04-27,314,28288,4,3578.27,1,2171.29,286.26,89.46
SO44460,2018-04-27,334,20150,10,699.10,1,413.15,55.93,17.48
SO44461,2018-04-27,313,17918,9,3578.27,1,2171.29,286.26,89.46
SO44462,2018-04-28,311,14155,10,3578.27,1,2171.29,286.26,89.46
SO44463,2018-04-28,332,19340,8,699.10,1,413.15,55.93,17.48
SO44464,2018-04-28,314,22120,6,3578.27,1,2171.29,286.26,89.46
SO44465,2018-04-28,320,14613,1,699.10,1,413.15,55.93,17.48
SO44466,2018-04-28,334,26640,6,699.10,1,413.15,55.93,17.48
SO44467,2018-04-28,346,11070,9,3399.99,1,1912.15,272.00,85.00
SO44468,2018-04-28,351,11075,9,3374.99,1,1898.09,270.00,84.37
SO44469,2018-04-28,314,17734,9,3578.27,1,2171.29,286.26,89.46
SO44470,2018-04-28,313,17735,9,3578.27,1,2171.29,286.26,89.46
SO44471,2018-04-28,322,25561,9,699.10,1,413.15,55.93,17.48
SO44472,2018-04-29,312,13685,8,3578.27,1,2171.29,286.26,89.46
SO44473,2018-04-29,312,28255,1,3578.27,1,2171.29,286.26,89.46
SO44474,2018-04-29,330,14601,4,699.10,1,413.15,55.93,17.48
SO44475,2018-04-29,345,11101,9,3399.99,1,1912.15,272.00,85.00
SO44476,2018-04-29,314,17913,9,3578.27,1,2171.29,286.26,89.46
SO44477,2018-04-29,310,17922,9,3578.27,1,2171.29,286.26,89.46
SO44478,2018-04-29,314,17726,9,3578.27,1,2171.29,286.26,89.46
SO44479,2018-04-30,350,29391,8,3374.99,1,1898.09,270.00,84.37
SO44480,2018-04-30,350,25891,4,3374.99,1,1898.09,270.00,84.37
SO44571,2018-05-01,347,29448,8,3399.99,1,1912.15,272.00,85.00
SO44572,2018-05-01,314,28664,1,3578.27,1,2171.29,286.26,89.46
SO44573,2018-05-01,347,25917,4,3399.99,1,1912.15,272.00,85.00
SO44574,2018-05-01,349,11107,9,3374.99,1,1898.09,270.00,84.37
SO44575,2018-05-01,344,11110,9,3399.99,1,1912.15,272.00,85.00
SO44576,2018-05-01,313,28660,1,3578.27,1,2171.29,286.26,89.46
SO44577,2018-05-02,314,28667,1,3578.27,1,2171.29,286.26,89.46
SO44578,2018-05-02,314,28653,4,3578.27,1,2171.29,286.26,89.46
SO44579,2018-05-02,312,28662,4,3578.27,1,2171.29,286.26,89.46
SO44580,2018-05-03,314,13782,8,3578.27,1,2171.29,286.26,89.46
SO44581,2018-05-03,348,11108,9,3374.99,1,1898.09,270.00,84.37
SO44582,2018-05-03,346,11134,9,3399.99,1,1912.15,272.00,85.00
SO44583,2018-05-03,310,18210,9,3578.27,1,2171.29,286.26,89.46
SO44584,2018-05-04,313,28671,1,3578.27,1,2171.29,286.26,89.46
SO44585,2018-05-04,312,28790,1,3578.27,1,2171.29,286.26,89.46
SO44586,2018-05-04,314,28794,1,3578.27,1,2171.29,286.26,89.46
SO44587,2018-05-04,311,28627,4,3578.27,1,2171.29,286.26,89.46
SO44588,2018-05-04,342,26683,6,699.10,1,413.15,55.93,17.48
SO44589,2018-05-04,346,11104,9,3399.99,1,1912.15,272.00,85.00
SO44590,2018-05-05,310,13795,8,3578.27,1,2171.29,286.26,89.46
SO44591,2018-05-05,330,17987,7,699.10,1,413.15,55.93,17.48
SO44592,2018-05-05,314,28761,4,3578.27,1,2171.29,286.26,89.46
SO44593,2018-05-05,313,28645,4,3578.27,1,2171.29,286.26,89.46
SO44594,2018-05-05,310,18250,9,3578.27,1,2171.29,286.26,89.46
SO44595,2018-05-05,345,11124,9,3399.99,1,1912.15,272.00,85.00
SO44596,2018-05-05,313,18238,9,3578.27,1,2171.29,286.26,89.46
SO44597,2018-05-06,310,12290,7,3578.27,1,2171.29,286.26,89.46
SO44598,2018-05-06,348,29400,8,3374.99,1,1898.09,270.00,84.37
SO44599,2018-05-06,310,28792,1,3578.27,1,2171.29,286.26,89.46
SO44600,2018-05-06,314,18243,9,3578.27,1,2171.29,286.26,89.46
SO44601,2018-05-06,345,11117,9,3399.99,1,1912.15,272.00,85.00
SO44602,2018-05-07,314,14702,10,3578.27,1,2171.29,286.26,89.46
SO44603,2018-05-07,342,20167,10,699.10,1,413.15,55.93,17.48
SO44604,2018-05-07,322,19364,8,699.10,1,413.15,55.93,17.48
SO44605,2018-05-07,314,28672,4,3578.27,1,2171.29,286.26,89.46
SO44606,2018-05-07,313,28772,1,3578.27,1,2171.29,286.26,89.46
SO44607,2018-05-07,310,28774,4,3578.27,1,2171.29,286.26,89.46
SO44608,2018-05-07,313,18200,9,3578.27,1,2171.29,286.26,89.46
SO44609,2018-05-07,311,18220,9,3578.27,1,2171.29,286.26,89.46
SO44610,2018-05-07,313,18241,9,3578.27,1,2171.29,286.26,89.46
SO44611,2018-05-08,314,13778,8,3578.27,1,2171.29,286.26,89.46
SO44612,2018-05-08,311,28675,4,3578.27,1,2171.29,286.26,89.46
SO44613,2018-05-08,313,28628,1,3578.27,1,2171.29,286.26,89.46
SO44614,2018-05-08,312,28650,4,3578.27,1,2171.29,286.26,89.46
SO44615,2018-05-08,314,28654,1,3578.27,1,2171.29,286.26,89.46
SO44616,2018-05-08,314,28655,1,3578.27,1,2171.29,286.26,89.46
SO44617,2018-05-08,313,28666,1,3578.27,1,2171.29,286.26,89.46
SO44618,2018-05-08,314,18205,9,3578.27,1,2171.29,286.26,89.46
SO44619,2018-05-09,312,13789,8,3578.27,1,2171.29,286.26,89.46
SO44620,2018-05-09,312,18204,9,3578.27,1,2171.29,286.26,89.46
SO44621,2018-05-09,313,18217,9,3578.27,1,2171.29,286.26,89.46
SO44622,2018-05-09,311,13771,8,3578.27,1,2171.29,286.26,89.46
SO44623,2018-05-10,312,12301,7,3578.27,1,2171.29,286.26,89.46
SO44624,2018-05-10,342,19357,8,699.10,1,413.15,55.93,17.48
SO44625,2018-05-10,314,28658,4,3578.27,1,2171.29,286.26,89.46
SO44626,2018-05-10,313,18272,9,3578.27,1,2171.29,286.26,89.46
SO44627,2018-05-10,349,11109,9,3374.99,1,1898.09,270.00,84.37
SO44628,2018-05-10,348,11356,9,3374.99,1,1898.09,270.00,84.37
SO44629,2018-05-10,311,18209,9,3578.27,1,2171.29,286.26,89.46
SO44630,2018-05-11,312,28765,4,3578.27,1,2171.29,286.26,89.46
SO44631,2018-05-11,310,28629,4,3578.27,1,2171.29,286.26,89.46
SO44632,2018-05-11,314,18196,9,3578.27,1,2171.29,286.26,89.46
SO44633,2018-05-11,310,18203,9,3578.27,1,2171.29,286.26,89.46
SO44634,2018-05-11,311,18213,9,3578.27,1,2171.29,286.26,89.46
SO44635,2018-05-11,310,18218,9,3578.27,1,2171.29,286.26,89.46
SO44636,2018-05-12,314,14705,10,3578.27,1,2171.29,286.26,89.46
SO44637,2018-05-12,311,28644,1,3578.27,1,2171.29,286.26,89.46
SO44638,2018-05-12,310,28651,4,3578.27,1,2171.29,286.26,89.46
SO44639,2018-05-12,330,14617,1,699.10,1,413.15,55.93,17.48
SO44640,2018-05-12,313,18246,9,3578.27,1,2171.29,286.26,89.46
SO44641,2018-05-12,313,18255,9,3578.27,1,2171.29,286.26,89.46
SO44642,2018-05-12,330,25567,9,699.10,1,413.15,55.93,17.48
SO44643,2018-05-13,314,12280,7,3578.27,1,2171.29,286.26,89.46
SO44644,2018-05-13,311,12279,7,3578.27,1,2171.29,286.26,89.46
SO44645,2018-05-13,344,11344,10,3399.99,1,1912.15,272.00,85.00
SO44646,2018-05-13,344,29449,8,3399.99,1,1912.15,272.00,85.00
SO44647,2018-05-13,312,28770,1,3578.27,1,2171.29,286.26,89.46
SO44648,2018-05-13,344,25916,4,3399.99,1,1912.15,272.00,85.00
SO44649,2018-05-13,344,25924,4,3399.99,1,1912.15,272.00,85.00
SO44650,2018-05-13,351,11147,9,3374.99,1,1898.09,270.00,84.37
SO44651,2018-05-14,313,14720,10,3578.27,1,2171.29,286.26,89.46
SO44652,2018-05-14,350,28407,7,3374.99,1,1898.09,270.00,84.37
SO44653,2018-05-14,326,20170,10,699.10,1,413.15,55.93,17.48
SO44654,2018-05-14,313,28619,4,3578.27,1,2171.29,286.26,89.46
SO44655,2018-05-14,346,11105,9,3399.99,1,1912.15,272.00,85.00
SO44656,2018-05-14,311,18275,9,3578.27,1,2171.29,286.26,89.46
SO44657,2018-05-14,350,11120,9,3374.99,1,1898.09,270.00,84.37
SO44658,2018-05-14,312,18201,9,3578.27,1,2171.29,286.26,89.46
SO44659,2018-05-14,313,18208,9,3578.27,1,2171.29,286.26,89.46
SO44660,2018-05-15,310,28775,4,3578.27,1,2171.29,286.26,89.46
SO44661,2018-05-15,336,14639,4,699.10,1,413.15,55.93,17.48
SO44662,2018-05-15,349,11151,9,3374.99,1,1898.09,270.00,84.37
SO44663,2018-05-15,313,18212,9,3578.27,1,2171.29,286.26,89.46
SO44664,2018-05-15,311,18222,9,3578.27,1,2171.29,286.26,89.46
SO44665,2018-05-15,334,25564,9,699.10,1,413.15,55.93,17.48
SO44666,2018-05-16,313,28763,4,3578.27,1,2171.29,286.26,89.46
SO44667,2018-05-16,310,28795,4,3578.27,1,2171.29,286.26,89.46
SO44668,2018-05-16,313,28621,4,3578.27,1,2171.29,286.26,89.46
SO44669,2018-05-16,350,25942,4,3374.99,1,1898.09,270.00,84.37
SO44670,2018-05-16,313,18245,9,3578.27,1,2171.29,286.26,89.46
SO44671,2018-05-16,311,18268,9,3578.27,1,2171.29,286.26,89.46
SO44672,2018-05-16,310,18207,9,3578.27,1,2171.29,286.26,89.46
SO44673,2018-05-17,314,13790,8,3578.27,1,2171.29,286.26,89.46
SO44674,2018-05-17,314,28635,4,3578.27,1,2171.29,286.26,89.46
SO44675,2018-05-17,336,25566,9,699.10,1,413.15,55.93,17.48
SO44676,2018-05-17,312,18198,9,3578.27,1,2171.29,286.26,89.46
